Correlation_Pair;Correlation_Value;Absolute_Correlation
bearish_bidBigHigh_abs_ratio_abv <-> bullish_dsc_ask_bid_imbalance;-0.0220;0.0220
bearish_bidBigHigh_abs_ratio_abv <-> extrem_asc_dsc_comparison_bearish_extrem;-0.0215;0.0215
bearish_bidBigHigh_abs_ratio_abv <-> bearish_absorption_ratio;0.0199;0.0199
bearish_bidBigHigh_abs_ratio_abv <-> bullish_asc_ask_bid_delta_imbalance;0.0195;0.0195
bearish_bidBigHigh_abs_ratio_abv <-> extrem_ask_bid_imbalance_bearish_special_extrem;-0.0177;0.0177
bearish_bidBigHigh_abs_ratio_abv <-> bearish_absorption_ratio_special;0.0009;0.0009
bearish_bidBigHigh_abs_ratio_abv <-> extrem_zone_significance_bearish_extrem;0.0006;0.0006
bearish_bidBigHigh_abs_ratio_abv <-> bullish_volume_ratio_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_relatif_ratio_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_relatifDelta_ratio_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bearish_buyer_pressure_6Tick;0.0462;0.0462
bearish_bidBigHigh_abs_ratio_abv <-> bearish_relatif_ratio_6Tick;0.0397;0.0397
bearish_bidBigHigh_abs_ratio_abv <-> bearish_relatifDelta_ratio_6Tick;0.0350;0.0350
bearish_bidBigHigh_abs_ratio_abv <-> bearish_absorption_intensity_repeat_count_special;-0.0125;0.0125
bearish_bidBigHigh_abs_ratio_abv <-> bullish_dsc_ask_bid_delta_imbalance;0.0085;0.0085
bearish_bidBigHigh_abs_ratio_abv <-> bullish_buyer_pressure_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bearish_seller_pressure_6Tick;-0.0361;0.0361
bearish_bidBigHigh_abs_ratio_abv <-> bullish_seller_pressure_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bearish_absorption_6Tick_special;-0.0409;0.0409
bearish_bidBigHigh_abs_ratio_abv <-> bullish_absorption_intensity_repeat_count_special;-0.0286;0.0286
bearish_bidBigHigh_abs_ratio_abv <-> bullish_dsc_dynamics;-0.0220;0.0220
bearish_bidBigHigh_abs_ratio_abv <-> absorption_intensity_repeat_bullish_vol;0.0074;0.0074
bearish_bidBigHigh_abs_ratio_abv <-> bearish_absorption_6Tick;0.0040;0.0040
bearish_bidBigHigh_abs_ratio_abv <-> bullish_absorption_intensity_repeat_count;0.0024;0.0024
bearish_bidBigHigh_abs_ratio_abv <-> bullish_absorption_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_absorption_6Tick_special;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bearish_repeat_ticks_ratio_6Tick;0.0771;0.0771
bearish_bidBigHigh_abs_ratio_abv <-> bullish_repeat_ticks_ratio_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_price_dynamics_comparison_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_price_dynamics_comparison_6Tick_special;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_activity_ask_bid_ratio_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_repeat_ticks_imbalance_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv <-> bullish_ticks_imbalance_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_bigHigh_abs_diff_abv;0.5015;0.5015
bearish_bidBigHigh_abs_ratio_abv <-> bearish_market_context_score;-0.2233;0.2233
bearish_bidBigHigh_abs_ratio_abv <-> bearish_absorption_score;0.1339;0.1339
bearish_bidBigHigh_abs_ratio_abv <-> vol_volatility_score;0.1240;0.1240
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_bidBigHigh_abs_ratio_blw;-0.1176;0.1176
bearish_bidBigHigh_abs_ratio_abv <-> bullish_absorption_score;0.1096;0.1096
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_extrem_pressure_ratio_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_extrem_pressure_ratio_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_extrem_abs_ratio_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_extrem_abs_ratio_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_extrem_vs_rest_activity_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_continuation_vs_reversal_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_continuation_vs_reversal_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_repeat_ticks_ratio_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_repeat_ticks_ratio_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_big_trade_ratio_extrem;-0.2468;0.2468
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_big_trade_ratio_special_extrem;0.2443;0.2443
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_big_trade_imbalance_special_extrem;0.2438;0.2438
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_big_trade_imbalance_extrem;0.1837;0.1837
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_asc_ask_bid_delta_imbalance;0.1118;0.1118
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_repeat_ticks_ratio_extrem;-0.1067;0.1067
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_extrem_revIntensity_ratio_extrem;0.1060;0.1060
bearish_bidBigHigh_abs_ratio_abv_special <-> extrem_asc_ratio_bearish_extrem;0.0996;0.0996
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_continuation_vs_reversal_extrem;0.0770;0.0770
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_asc_dsc_ratio;-0.0763;0.0763
bearish_bidBigHigh_abs_ratio_abv_special <-> extrem_ask_bid_imbalance_bearish_extrem;0.0762;0.0762
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_extrem_pressure_ratio_extrem;-0.0688;0.0688
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_bigHigh_abs_diff_blw;0.0662;0.0662
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_extrem_dsc_ratio_extrem;-0.0591;0.0591
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_bidBigHigh_abs_ratio_blw_special;0.0571;0.0571
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_asc_dsc_ratio_special;0.0571;0.0571
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_extrem_vs_rest_activity_special_extrem;0.0560;0.0560
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_extrem_pressure_ratio_special_extrem;0.0539;0.0539
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_askBigHigh_abs_ratio_blw_special;0.0525;0.0525
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_askBigHigh_abs_ratio_blw;-0.0472;0.0472
bearish_bidBigHigh_abs_ratio_abv <-> bearish_price_dynamics_comparison_6Tick_special;-0.0406;0.0406
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_extrem_abs_ratio_extrem;0.0387;0.0387
bearish_bidBigHigh_abs_ratio_abv <-> bearish_activity_bid_ask_ratio_6Tick;-0.0288;0.0288
bearish_bidBigHigh_abs_ratio_abv <-> naked_poc_dist_below;0.0283;0.0283
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_extrem_zone_volume_ratio_extrem;0.0255;0.0255
bearish_bidBigHigh_abs_ratio_abv <-> bearish_repeat_ticks_imbalance_6Tick;-0.0232;0.0232
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_repeat_ticks_ratio_special_extrem;0.0224;0.0224
bearish_bidBigHigh_abs_ratio_abv <-> price_volume_dynamic;0.0215;0.0215
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_extrem_abs_ratio_special_extrem;0.0194;0.0194
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_continuation_vs_reversal_special_extrem;0.0194;0.0194
bearish_bidBigHigh_abs_ratio_abv <-> bearish_ticks_imbalance_6Tick;-0.0157;0.0157
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_extrem_vs_rest_activity_extrem;0.0133;0.0133
bearish_bidBigHigh_abs_ratio_abv <-> bearish_combined_pressure;-0.0115;0.0115
bearish_bidBigHigh_abs_ratio_abv <-> bullish_market_context_score;0.0096;0.0096
bearish_bidBigHigh_abs_ratio_abv <-> bullish_combined_pressure;-0.0067;0.0067
bearish_bidBigHigh_abs_ratio_abv <-> bearish_price_dynamics_comparison_6Tick;0.0048;0.0048
bearish_bidBigHigh_abs_ratio_abv <-> naked_poc_dist_above;0.0005;0.0005
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_big_trade_ratio_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_big_trade_ratio_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_big_trade_imbalance_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_big_trade_imbalance_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_asc_dsc_ratio;0.0482;0.0482
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_asc_dsc_ratio_special;0.0261;0.0261
bearish_bidBigHigh_abs_ratio_abv_special <-> extrem_asc_ratio_bullish_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> extrem_dsc_ratio_bullish_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> extrem_zone_significance_bullish_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> extrem_ask_bid_imbalance_bullish;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> extrem_ask_bid_imbalance_bullish_special_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_big_trade_ratio2_extrem;-0.2787;0.2787
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_big_trade_ratio2_special_extrem;0.2443;0.2443
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_absorption_ratio;-0.0763;0.0763
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_big_trade_ratio2_extrem;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_big_trade_ratio2_extrem_special;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_repeatAskBid_ratio;-0.1271;0.1271
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_repeatAskBid_ratio;-0.0776;0.0776
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_imbalance_evolution;0.0711;0.0711
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_asc_dynamics;0.0706;0.0706
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_asc_ask_bid_imbalance;0.0706;0.0706
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_dsc_ask_bid_delta_imbalance;0.0673;0.0673
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_dsc_ask_bid_imbalance;-0.0621;0.0621
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_dsc_dynamics;-0.0620;0.0620
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_absorption_intensity_repeat_count;-0.0580;0.0580
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_absorption_intensity_repeat_count_special;0.0573;0.0573
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_absorption_ratio_special;0.0571;0.0571
bearish_bidBigHigh_abs_ratio_abv_special <-> absorption_intensity_repeat_bullish_vol;-0.0562;0.0562
bearish_bidBigHigh_abs_ratio_abv_special <-> absorption_intensity_repeat_bearish_vol;0.0546;0.0546
bearish_bidBigHigh_abs_ratio_abv_special <-> count_AbvBlw_asym_ratio;0.0542;0.0542
bearish_bidBigHigh_abs_ratio_abv_special <-> count_blw_tot_ratio;-0.0542;0.0542
bearish_bidBigHigh_abs_ratio_abv_special <-> count_abv_tot_ratio;0.0542;0.0542
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_absorption_intensity_repeat_count;-0.0462;0.0462
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_volume_ratio_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_relatif_ratio_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_relatifDelta_ratio_6Tick;-0.0423;0.0423
bearish_bidBigHigh_abs_ratio_abv_special <-> extrem_asc_dsc_comparison_bearish_extrem;0.0397;0.0397
bearish_bidBigHigh_abs_ratio_abv_special <-> extrem_zone_significance_bearish_extrem;0.0384;0.0384
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_asc_ask_bid_imbalance;-0.0322;0.0322
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_imbalance_evolution;-0.0321;0.0321
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_relatifDelta_ratio_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_buyer_pressure_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_seller_pressure_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_absorption_6Tick_special;0.0484;0.0484
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_absorption_6Tick;0.0357;0.0357
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_asc_dynamics;-0.0320;0.0320
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_volume_ratio_6Tick;-0.0284;0.0284
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_dsc_dynamics;0.0263;0.0263
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_dsc_ask_bid_imbalance;0.0263;0.0263
bearish_bidBigHigh_abs_ratio_abv_special <-> extrem_ask_bid_imbalance_bearish_special_extrem;0.0256;0.0256
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_seller_pressure_6Tick;-0.0243;0.0243
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_relatif_ratio_6Tick;0.0191;0.0191
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_asc_ask_bid_delta_imbalance;0.0185;0.0185
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_absorption_intensity_repeat_count_special;0.0176;0.0176
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_absorption_ratio;-0.0143;0.0143
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_buyer_pressure_6Tick;0.0081;0.0081
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_absorption_ratio_special;0.0078;0.0078
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_dsc_ask_bid_delta_imbalance;0.0011;0.0011
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_absorption_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_absorption_6Tick_special;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_repeat_ticks_ratio_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_price_dynamics_comparison_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_price_dynamics_comparison_6Tick_special;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_activity_ask_bid_ratio_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_repeat_ticks_imbalance_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_ticks_imbalance_6Tick;nan;nan
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_absorption_score;-0.2789;0.2789
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_absorption_score;-0.2774;0.2774
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_market_context_score;0.2744;0.2744
bearish_bidBigHigh_abs_ratio_abv_special <-> vol_volatility_score;-0.2587;0.2587
bearish_bigHigh_abs_diff_abv <-> bearish_extrem_revIntensity_ratio_extrem;0.1771;0.1771
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_repeat_ticks_ratio_6Tick;-0.1387;0.1387
bearish_bidBigHigh_abs_ratio_abv_special <-> price_volume_dynamic;-0.0753;0.0753
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_combined_pressure;0.0539;0.0539
bearish_bigHigh_abs_diff_abv <-> bullish_extrem_revIntensity_ratio_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bullish_extrem_zone_volume_ratio_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bearish_extrem_pressure_ratio_extrem;-0.1194;0.1194
bearish_bigHigh_abs_diff_abv <-> bullish_extrem_pressure_ratio_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bullish_extrem_pressure_ratio_special_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bearish_extrem_abs_ratio_extrem;0.0921;0.0921
bearish_bigHigh_abs_diff_abv <-> bullish_extrem_abs_ratio_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bullish_extrem_abs_ratio_special_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bearish_extrem_vs_rest_activity_special_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bullish_extrem_vs_rest_activity_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bearish_continuation_vs_reversal_extrem;0.1185;0.1185
bearish_bigHigh_abs_diff_abv <-> bullish_continuation_vs_reversal_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bullish_continuation_vs_reversal_special_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bullish_repeat_ticks_ratio_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bullish_repeat_ticks_ratio_special_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bearish_big_trade_imbalance_extrem;0.3004;0.3004
bearish_bigHigh_abs_diff_abv <-> bearish_asc_ask_bid_delta_imbalance;0.2009;0.2009
bearish_bigHigh_abs_diff_abv <-> bearish_dsc_ask_bid_delta_imbalance;0.1807;0.1807
bearish_bigHigh_abs_diff_abv <-> bearish_big_trade_ratio_extrem;0.1067;0.1067
bearish_bigHigh_abs_diff_abv <-> bearish_extrem_dsc_ratio_extrem;-0.0858;0.0858
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_price_dynamics_comparison_6Tick;0.0732;0.0732
bearish_bigHigh_abs_diff_abv <-> extrem_asc_dsc_comparison_bearish_extrem;0.0680;0.0680
bearish_bigHigh_abs_diff_abv <-> bearish_big_trade_ratio_special_extrem;-0.0601;0.0601
bearish_bigHigh_abs_diff_abv <-> bearish_big_trade_imbalance_special_extrem;-0.0601;0.0601
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_price_dynamics_comparison_6Tick_special;0.0483;0.0483
bearish_bidBigHigh_abs_ratio_abv_special <-> naked_poc_dist_below;-0.0382;0.0382
bearish_bigHigh_abs_diff_abv <-> bearish_repeat_ticks_ratio_extrem;-0.0360;0.0360
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_ticks_imbalance_6Tick;-0.0357;0.0357
bearish_bigHigh_abs_diff_abv <-> bullish_bidBigHigh_abs_ratio_blw_special;-0.0348;0.0348
bearish_bigHigh_abs_diff_abv <-> bullish_extrem_vs_rest_activity_special_extrem;-0.0302;0.0302
bearish_bigHigh_abs_diff_abv <-> bullish_askBigHigh_abs_ratio_blw_special;-0.0294;0.0294
bearish_bigHigh_abs_diff_abv <-> bearish_extrem_vs_rest_activity_extrem;0.0282;0.0282
bearish_bigHigh_abs_diff_abv <-> bearish_extrem_zone_volume_ratio_extrem;0.0229;0.0229
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_activity_bid_ask_ratio_6Tick;-0.0224;0.0224
bearish_bidBigHigh_abs_ratio_abv_special <-> bearish_repeat_ticks_imbalance_6Tick;-0.0211;0.0211
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_combined_pressure;0.0156;0.0156
bearish_bigHigh_abs_diff_abv <-> bearish_extrem_pressure_ratio_special_extrem;0.0132;0.0132
bearish_bidBigHigh_abs_ratio_abv_special <-> bullish_market_context_score;0.0129;0.0129
bearish_bigHigh_abs_diff_abv <-> bullish_askBigHigh_abs_ratio_blw;0.0081;0.0081
bearish_bigHigh_abs_diff_abv <-> bullish_bidBigHigh_abs_ratio_blw;0.0067;0.0067
bearish_bigHigh_abs_diff_abv <-> bullish_bigHigh_abs_diff_blw;-0.0043;0.0043
bearish_bigHigh_abs_diff_abv <-> bearish_extrem_abs_ratio_special_extrem;-0.0034;0.0034
bearish_bigHigh_abs_diff_abv <-> bearish_continuation_vs_reversal_special_extrem;-0.0034;0.0034
bearish_bigHigh_abs_diff_abv <-> bearish_repeat_ticks_ratio_special_extrem;-0.0025;0.0025
bearish_bidBigHigh_abs_ratio_abv_special <-> naked_poc_dist_above;0.0008;0.0008
bearish_bigHigh_abs_diff_abv <-> bullish_big_trade_ratio_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bullish_big_trade_ratio_special_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bullish_big_trade_imbalance_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bullish_big_trade_imbalance_special_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bearish_asc_dsc_ratio;0.1536;0.1536
bearish_bigHigh_abs_diff_abv <-> bearish_asc_dsc_ratio_special;-0.0102;0.0102
bearish_bigHigh_abs_diff_abv <-> extrem_asc_ratio_bullish_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> extrem_dsc_ratio_bullish_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> extrem_zone_significance_bullish_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> extrem_ask_bid_imbalance_bullish;nan;nan
bearish_bigHigh_abs_diff_abv <-> extrem_ask_bid_imbalance_bullish_special_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> extrem_asc_dsc_comparison_bullish_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bullish_big_trade_ratio2_extrem;nan;nan
bearish_bigHigh_abs_diff_abv <-> bullish_big_trade_ratio2_extrem_special;nan;nan
bearish_bigHigh_abs_diff_abv <-> absorption_intensity_repeat_bearish_vol;0.1974;0.1974
bearish_bigHigh_abs_diff_abv <-> bearish_imbalance_evolution;0.1790;0.1790
bearish_bigHigh_abs_diff_abv <-> bearish_dsc_ask_bid_imbalance;-0.1685;0.1685
bearish_bigHigh_abs_diff_abv <-> bearish_dsc_dynamics;-0.1683;0.1683
bearish_bigHigh_abs_diff_abv <-> bearish_asc_dynamics;0.1678;0.1678
bearish_bigHigh_abs_diff_abv <-> bearish_asc_ask_bid_imbalance;0.1678;0.1678
bearish_bigHigh_abs_diff_abv <-> extrem_asc_ratio_bearish_extrem;0.1018;0.1018
bearish_bigHigh_abs_diff_abv <-> extrem_ask_bid_imbalance_bearish_extrem;0.0754;0.0754
bearish_bigHigh_abs_diff_abv <-> bearish_big_trade_ratio2_special_extrem;-0.0601;0.0601
bearish_bigHigh_abs_diff_abv <-> bearish_big_trade_ratio2_extrem;0.0554;0.0554
bearish_bigHigh_abs_diff_abv <-> bearish_absorption_intensity_repeat_count;0.0525;0.0525
bearish_bigHigh_abs_diff_abv <-> extrem_zone_significance_bearish_extrem;0.0429;0.0429
bearish_bigHigh_abs_diff_abv <-> bearish_absorption_ratio;-0.0388;0.0388
bearish_bigHigh_abs_diff_abv <-> bearish_repeatAskBid_ratio;-0.0367;0.0367
bearish_bigHigh_abs_diff_abv <-> bullish_asc_dsc_ratio_special;-0.0300;0.0300
bearish_bigHigh_abs_diff_abv <-> bullish_absorption_ratio_special;-0.0300;0.0300
bearish_bigHigh_abs_diff_abv <-> count_AbvBlw_asym_ratio;-0.0254;0.0254
bearish_bigHigh_abs_diff_abv <-> count_blw_tot_ratio;0.0254;0.0254
bearish_bigHigh_abs_diff_abv <-> count_abv_tot_ratio;-0.0254;0.0254
bearish_bigHigh_abs_diff_abv <-> bullish_dsc_ask_bid_imbalance;-0.0050;0.0050
bearish_bigHigh_abs_diff_abv <-> bearish_volume_ratio_6Tick;-0.0048;0.0048
bearish_bigHigh_abs_diff_abv <-> bullish_asc_dsc_ratio;0.0019;0.0019
bearish_bigHigh_abs_diff_abv <-> bullish_volume_ratio_6Tick;nan;nan
bearish_bigHigh_abs_diff_abv <-> bearish_relatif_ratio_6Tick;-0.0304;0.0304
bearish_bigHigh_abs_diff_abv <-> bullish_asc_ask_bid_delta_imbalance;-0.0154;0.0154
bearish_bigHigh_abs_diff_abv <-> bullish_repeatAskBid_ratio;0.0047;0.0047
bearish_bigHigh_abs_diff_abv <-> bullish_imbalance_evolution;0.0011;0.0011
